app_id,game_name,Month,Avg. Players,Gain,% Gain,Peak Players
346110,ARK: Survival Evolved,January 2020,"45,655.8","+5,182.5",+12.80%,"74,200"
346110,ARK: Survival Evolved,December 2019,"40,473.3","+4,289.6",+11.86%,"66,043"
346110,ARK: Survival Evolved,November 2019,"36,183.7","+4,927.5",+15.76%,"62,857"
346110,ARK: Survival Evolved,October 2019,"31,256.2","-2,954.6",-8.64%,"54,069"
346110,ARK: Survival Evolved,September 2019,"34,210.8","-8,935.9",-20.71%,"56,829"
346110,ARK: Survival Evolved,August 2019,"43,146.8","-4,295.8",-9.05%,"70,047"
346110,ARK: Survival Evolved,July 2019,"47,442.6","+3,910.5",+8.98%,"75,524"
346110,ARK: Survival Evolved,June 2019,"43,532.0","+10,307.9",+31.03%,"83,446"
346110,ARK: Survival Evolved,May 2019,"33,224.1",+596.2,+1.83%,"55,915"
346110,ARK: Survival Evolved,April 2019,"32,627.9",-919.1,-2.74%,"54,895"
346110,ARK: Survival Evolved,March 2019,"33,546.9","+1,100.2",+3.39%,"56,169"
346110,ARK: Survival Evolved,February 2019,"32,446.7","-3,731.0",-10.31%,"52,697"
346110,ARK: Survival Evolved,January 2019,"36,177.7","-6,814.4",-15.85%,"58,388"
346110,ARK: Survival Evolved,December 2018,"42,992.1","-8,913.9",-17.17%,"76,351"
346110,ARK: Survival Evolved,November 2018,"51,906.1","+22,568.4",+76.93%,"106,170"
346110,ARK: Survival Evolved,October 2018,"29,337.6","+1,049.4",+3.71%,"49,049"
346110,ARK: Survival Evolved,September 2018,"28,288.2","-4,209.2",-12.95%,"49,072"
346110,ARK: Survival Evolved,August 2018,"32,497.4","-12,562.8",-27.88%,"50,789"
346110,ARK: Survival Evolved,July 2018,"45,060.2","+3,265.7",+7.81%,"70,823"
346110,ARK: Survival Evolved,June 2018,"41,794.5","+10,390.1",+33.09%,"79,451"
346110,ARK: Survival Evolved,May 2018,"31,404.3","-3,013.9",-8.76%,"50,021"
346110,ARK: Survival Evolved,April 2018,"34,418.3","-3,890.9",-10.16%,"58,344"
346110,ARK: Survival Evolved,March 2018,"38,309.2","-3,646.8",-8.69%,"64,647"
346110,ARK: Survival Evolved,February 2018,"41,956.0","-7,062.1",-14.41%,"71,259"
346110,ARK: Survival Evolved,January 2018,"49,018.1","+2,544.8",+5.48%,"86,640"
346110,ARK: Survival Evolved,December 2017,"46,473.3","+12,335.5",+36.13%,"85,894"
346110,ARK: Survival Evolved,November 2017,"34,137.8","-3,499.0",-9.30%,"63,378"
346110,ARK: Survival Evolved,October 2017,"37,636.8","-6,053.3",-13.86%,"68,570"
346110,ARK: Survival Evolved,September 2017,"43,690.2","+8,843.0",+25.38%,"78,303"
346110,ARK: Survival Evolved,August 2017,"34,847.2","-6,964.9",-16.66%,"57,421"
346110,ARK: Survival Evolved,July 2017,"41,812.1","-5,268.6",-11.19%,"72,455"
346110,ARK: Survival Evolved,June 2017,"47,080.7","+9,728.5",+26.05%,"76,482"
346110,ARK: Survival Evolved,May 2017,"37,352.3","-4,854.2",-11.50%,"66,342"
346110,ARK: Survival Evolved,April 2017,"42,206.5","+1,153.5",+2.81%,"73,857"
346110,ARK: Survival Evolved,March 2017,"41,053.0","-12,081.7",-22.74%,"75,022"
346110,ARK: Survival Evolved,February 2017,"53,134.7","+6,693.9",+14.41%,"100,723"
346110,ARK: Survival Evolved,January 2017,"46,440.8","+10,418.0",+28.92%,"76,879"
346110,ARK: Survival Evolved,December 2016,"36,022.8","+4,706.0",+15.03%,"67,651"
346110,ARK: Survival Evolved,November 2016,"31,316.8","-1,606.2",-4.88%,"54,698"
346110,ARK: Survival Evolved,October 2016,"32,923.0","-4,411.8",-11.82%,"59,524"
346110,ARK: Survival Evolved,September 2016,"37,334.8","+2,124.2",+6.03%,"67,157"
346110,ARK: Survival Evolved,August 2016,"35,210.6","-3,857.1",-9.87%,"60,039"
346110,ARK: Survival Evolved,July 2016,"39,067.7","-3,319.2",-7.83%,"69,764"
346110,ARK: Survival Evolved,June 2016,"42,386.9","+3,204.7",+8.18%,"71,194"
346110,ARK: Survival Evolved,May 2016,"39,182.2","+3,796.6",+10.73%,"78,089"
346110,ARK: Survival Evolved,April 2016,"35,385.6",-278.4,-0.78%,"63,900"
346110,ARK: Survival Evolved,March 2016,"35,664.0","-2,083.6",-5.52%,"63,069"
346110,ARK: Survival Evolved,February 2016,"37,747.6","-1,306.8",-3.35%,"65,577"
346110,ARK: Survival Evolved,January 2016,"39,054.4","+6,961.5",+21.69%,"67,018"
346110,ARK: Survival Evolved,December 2015,"32,092.9",-769.5,-2.34%,"55,946"
346110,ARK: Survival Evolved,November 2015,"32,862.4","-5,158.4",-13.57%,"59,880"
346110,ARK: Survival Evolved,October 2015,"38,020.9","+2,522.6",+7.11%,"64,516"
346110,ARK: Survival Evolved,September 2015,"35,498.3","-9,558.7",-21.21%,"60,299"
346110,ARK: Survival Evolved,August 2015,"45,057.0","-1,707.8",-3.65%,"84,838"
346110,ARK: Survival Evolved,July 2015,"46,764.8","+3,893.3",+9.08%,"74,888"
346110,ARK: Survival Evolved,June 2015,"42,871.5","+42,866.2",+811697.24%,"80,162"
346110,ARK: Survival Evolved,May 2015,5.3,-,-,28
680420,OUTRIDERS,Last 30 Days,171.1,-14.0,-7.59%,375
680420,OUTRIDERS,April 2026,185.1,-35.7,-16.16%,385
680420,OUTRIDERS,March 2026,220.8,-6.7,-2.95%,521
680420,OUTRIDERS,February 2026,227.6,-11.3,-4.71%,585
680420,OUTRIDERS,January 2026,238.8,+51.3,+27.33%,530
680420,OUTRIDERS,December 2025,187.5,+9.6,+5.42%,379
680420,OUTRIDERS,November 2025,177.9,+40.6,+29.58%,474
680420,OUTRIDERS,October 2025,137.3,+12.7,+10.21%,336
680420,OUTRIDERS,September 2025,124.6,-47.9,-27.76%,292
680420,OUTRIDERS,August 2025,172.4,+16.6,+10.62%,374
680420,OUTRIDERS,July 2025,155.9,-15.7,-9.16%,330
680420,OUTRIDERS,June 2025,171.6,-37.8,-18.03%,416
680420,OUTRIDERS,May 2025,209.3,+25.4,+13.82%,526
680420,OUTRIDERS,April 2025,183.9,-16.5,-8.23%,410
680420,OUTRIDERS,March 2025,200.4,+8.5,+4.44%,556
680420,OUTRIDERS,February 2025,191.9,+6.8,+3.65%,425
680420,OUTRIDERS,January 2025,185.2,+19.7,+11.94%,384
680420,OUTRIDERS,December 2024,165.4,+11.7,+7.61%,394
680420,OUTRIDERS,November 2024,153.7,+13.2,+9.42%,327
680420,OUTRIDERS,October 2024,140.5,-5.1,-3.50%,361
680420,OUTRIDERS,September 2024,145.6,-21.3,-12.76%,342
680420,OUTRIDERS,August 2024,166.9,-10.3,-5.84%,396
680420,OUTRIDERS,July 2024,177.2,-0.8,-0.44%,425
680420,OUTRIDERS,June 2024,178.0,-49.7,-21.84%,386
680420,OUTRIDERS,May 2024,227.7,+8.3,+3.80%,486
680420,OUTRIDERS,April 2024,219.4,-53.6,-19.64%,541
680420,OUTRIDERS,March 2024,273.0,+15.4,+5.98%,671
680420,OUTRIDERS,February 2024,257.6,-91.0,-26.11%,593
680420,OUTRIDERS,January 2024,348.6,+19.8,+6.03%,886
680420,OUTRIDERS,December 2023,328.8,+129.7,+65.12%,916
680420,OUTRIDERS,November 2023,199.1,+3.0,+1.52%,565
680420,OUTRIDERS,October 2023,196.1,+43.7,+28.65%,424
680420,OUTRIDERS,September 2023,152.5,-34.9,-18.61%,316
680420,OUTRIDERS,August 2023,187.3,-70.1,-27.23%,372
680420,OUTRIDERS,July 2023,257.4,+52.6,+25.68%,532
680420,OUTRIDERS,June 2023,204.8,-149.6,-42.21%,470
680420,OUTRIDERS,May 2023,354.4,-73.9,-17.25%,689
680420,OUTRIDERS,April 2023,428.3,+21.7,+5.33%,979
680420,OUTRIDERS,March 2023,406.6,+64.1,+18.70%,979
680420,OUTRIDERS,February 2023,342.5,-147.6,-30.12%,727
680420,OUTRIDERS,January 2023,490.2,+27.7,+5.99%,998
680420,OUTRIDERS,December 2022,462.5,+17.6,+3.95%,916
680420,OUTRIDERS,November 2022,444.9,-62.9,-12.39%,900
680420,OUTRIDERS,October 2022,507.8,-191.3,-27.36%,"1,095"
680420,OUTRIDERS,September 2022,699.1,-706.0,-50.24%,"1,592"
680420,OUTRIDERS,August 2022,"1,405.1","-2,905.4",-67.40%,"3,015"
680420,OUTRIDERS,July 2022,"4,310.4","+2,458.4",+132.74%,"12,490"
680420,OUTRIDERS,June 2022,"1,852.0",+931.1,+101.10%,"11,537"
680420,OUTRIDERS,May 2022,920.9,+131.5,+16.65%,"2,095"
680420,OUTRIDERS,April 2022,789.5,+228.4,+40.71%,"2,472"
680420,OUTRIDERS,March 2022,561.1,-362.7,-39.26%,"1,329"
680420,OUTRIDERS,February 2022,923.8,-825.4,-47.19%,"2,301"
680420,OUTRIDERS,January 2022,"1,749.2",-711.8,-28.92%,"4,075"
680420,OUTRIDERS,December 2021,"2,461.1",-626.8,-20.30%,"6,339"
680420,OUTRIDERS,November 2021,"3,087.8","+2,451.7",+385.40%,"10,595"
680420,OUTRIDERS,October 2021,636.1,-21.3,-3.24%,"1,382"
680420,OUTRIDERS,September 2021,657.4,-441.4,-40.17%,"1,399"
680420,OUTRIDERS,August 2021,"1,098.8",-864.4,-44.03%,"2,287"
680420,OUTRIDERS,July 2021,"1,963.3","-1,088.8",-35.68%,"4,854"
680420,OUTRIDERS,June 2021,"3,052.1","-6,046.5",-66.46%,"5,963"
680420,OUTRIDERS,May 2021,"9,098.6","-37,170.5",-80.34%,"29,547"
680420,OUTRIDERS,April 2021,"46,269.1",-,-,"125,123"
252950,Rocket League,Last 30 Days,"17,888.4",-961.7,-5.10%,"32,743"
252950,Rocket League,April 2026,"18,850.1","-2,193.7",-10.42%,"34,123"
252950,Rocket League,March 2026,"21,043.8",+271.5,+1.31%,"40,982"
252950,Rocket League,February 2026,"20,772.3","+2,347.1",+12.74%,"40,618"
252950,Rocket League,January 2026,"18,425.1","+2,314.7",+14.37%,"35,462"
252950,Rocket League,December 2025,"16,110.4","+1,712.5",+11.89%,"29,402"
252950,Rocket League,November 2025,"14,397.9",-262.2,-1.79%,"26,597"
252950,Rocket League,October 2025,"14,660.0",-990.9,-6.33%,"26,575"
252950,Rocket League,September 2025,"15,651.0",+551.1,+3.65%,"29,506"
252950,Rocket League,August 2025,"15,099.8",-357.1,-2.31%,"27,108"
252950,Rocket League,July 2025,"15,456.9",-887.2,-5.43%,"27,105"
252950,Rocket League,June 2025,"16,344.1",-775.0,-4.53%,"30,088"
252950,Rocket League,May 2025,"17,119.1",+98.1,+0.58%,"31,041"
252950,Rocket League,April 2025,"17,021.0",-901.4,-5.03%,"30,993"
252950,Rocket League,March 2025,"17,922.4",-825.4,-4.40%,"35,847"
252950,Rocket League,February 2025,"18,747.8",+143.4,+0.77%,"34,008"
252950,Rocket League,January 2025,"18,604.4","+1,081.2",+6.17%,"33,983"
252950,Rocket League,December 2024,"17,523.2",+438.7,+2.57%,"31,170"
252950,Rocket League,November 2024,"17,084.5",-726.8,-4.08%,"30,198"
252950,Rocket League,October 2024,"17,811.3",-694.6,-3.75%,"32,771"
252950,Rocket League,September 2024,"18,505.9","+1,325.6",+7.72%,"32,953"
252950,Rocket League,August 2024,"17,180.3",+370.5,+2.20%,"30,965"
252950,Rocket League,July 2024,"16,809.8","-1,086.5",-6.07%,"29,969"
252950,Rocket League,June 2024,"17,896.3",-411.0,-2.25%,"32,511"
252950,Rocket League,May 2024,"18,307.3","-1,166.1",-5.99%,"34,558"
252950,Rocket League,April 2024,"19,473.4","-1,057.6",-5.15%,"35,132"
252950,Rocket League,March 2024,"20,531.0",+566.8,+2.84%,"39,485"
252950,Rocket League,February 2024,"19,964.2",+768.3,+4.00%,"38,110"
252950,Rocket League,January 2024,"19,195.9",-88.1,-0.46%,"35,394"
252950,Rocket League,December 2023,"19,284.0",-341.1,-1.74%,"33,938"
252950,Rocket League,November 2023,"19,625.1","-1,384.6",-6.59%,"36,013"
252950,Rocket League,October 2023,"21,009.7","-2,142.9",-9.26%,"38,121"
252950,Rocket League,September 2023,"23,152.6",-226.0,-0.97%,"43,985"
252950,Rocket League,August 2023,"23,378.5",+276.6,+1.20%,"42,000"
252950,Rocket League,July 2023,"23,102.0",-321.9,-1.37%,"40,449"
252950,Rocket League,June 2023,"23,423.8",-42.6,-0.18%,"43,469"
252950,Rocket League,May 2023,"23,466.5",-718.9,-2.97%,"42,588"
252950,Rocket League,April 2023,"24,185.4","-1,971.0",-7.54%,"44,238"
252950,Rocket League,March 2023,"26,156.5",+111.2,+0.43%,"51,401"
252950,Rocket League,February 2023,"26,045.3",-705.3,-2.64%,"50,104"
252950,Rocket League,January 2023,"26,750.6","+1,089.5",+4.25%,"49,438"
252950,Rocket League,December 2022,"25,661.1","+3,261.4",+14.56%,"47,865"
252950,Rocket League,November 2022,"22,399.7",-662.6,-2.87%,"42,310"
252950,Rocket League,October 2022,"23,062.3","-2,005.1",-8.00%,"42,316"
252950,Rocket League,September 2022,"25,067.3","+1,779.7",+7.64%,"47,310"
252950,Rocket League,August 2022,"23,287.7","-1,062.0",-4.36%,"40,607"
252950,Rocket League,July 2022,"24,349.6",-641.4,-2.57%,"43,731"
252950,Rocket League,June 2022,"24,991.0",+289.0,+1.17%,"49,013"
252950,Rocket League,May 2022,"24,702.0","-1,388.2",-5.32%,"44,867"
252950,Rocket League,April 2022,"26,090.2",+151.3,+0.58%,"47,694"
252950,Rocket League,March 2022,"25,939.0","-1,621.4",-5.88%,"48,427"
252950,Rocket League,February 2022,"27,560.4","-3,098.8",-10.11%,"51,103"
252950,Rocket League,January 2022,"30,659.2",+68.9,+0.23%,"54,482"
252950,Rocket League,December 2021,"30,590.2","-1,864.8",-5.75%,"56,007"
252950,Rocket League,November 2021,"32,455.0",+381.1,+1.19%,"61,347"
252950,Rocket League,October 2021,"32,073.9","-1,076.3",-3.25%,"58,467"
252950,Rocket League,September 2021,"33,150.2","-3,573.5",-9.73%,"64,001"
252950,Rocket League,August 2021,"36,723.7",+559.3,+1.55%,"73,581"
252950,Rocket League,July 2021,"36,164.4","-3,409.0",-8.61%,"66,502"
252950,Rocket League,June 2021,"39,573.4","-5,742.1",-12.67%,"73,369"
252950,Rocket League,May 2021,"45,315.5","-8,291.2",-15.47%,"88,665"
252950,Rocket League,April 2021,"53,606.7","+3,112.8",+6.16%,"110,344"
252950,Rocket League,March 2021,"50,493.8","-3,229.2",-6.01%,"94,672"
252950,Rocket League,February 2021,"53,723.0","-5,726.1",-9.63%,"103,429"
252950,Rocket League,January 2021,"59,449.2","-6,315.9",-9.60%,"112,482"
252950,Rocket League,December 2020,"65,765.1","-1,785.3",-2.64%,"135,714"
252950,Rocket League,November 2020,"67,550.4","-4,805.2",-6.64%,"128,577"
252950,Rocket League,October 2020,"72,355.6","+19,247.4",+36.24%,"140,667"
252950,Rocket League,September 2020,"53,108.2","+11,906.2",+28.90%,"146,902"
252950,Rocket League,August 2020,"41,202.0",-691.3,-1.65%,"70,357"
252950,Rocket League,July 2020,"41,893.3",+756.7,+1.84%,"71,681"
252950,Rocket League,June 2020,"41,136.6","-4,478.9",-9.82%,"72,502"
252950,Rocket League,May 2020,"45,615.6","-8,517.6",-15.73%,"79,770"
252950,Rocket League,April 2020,"54,133.2","+5,688.0",+11.74%,"100,771"
252950,Rocket League,March 2020,"48,445.1","+7,853.0",+19.35%,"119,124"
252950,Rocket League,February 2020,"40,592.2","-1,331.0",-3.17%,"80,454"
252950,Rocket League,January 2020,"41,923.1","+1,949.4",+4.88%,"81,639"
252950,Rocket League,December 2019,"39,973.7","+7,453.7",+22.92%,"80,213"
252950,Rocket League,November 2019,"32,520.0",-528.8,-1.60%,"60,075"
252950,Rocket League,October 2019,"33,048.8","+2,710.4",+8.93%,"68,388"
252950,Rocket League,September 2019,"30,338.4",-668.4,-2.16%,"59,529"
252950,Rocket League,August 2019,"31,006.7","-3,762.1",-10.82%,"57,617"
252950,Rocket League,July 2019,"34,768.8",-697.8,-1.97%,"65,907"
252950,Rocket League,June 2019,"35,466.6",+857.6,+2.48%,"69,615"
252950,Rocket League,May 2019,"34,609.0","+2,014.6",+6.18%,"69,472"
252950,Rocket League,April 2019,"32,594.4","+1,158.4",+3.69%,"67,493"
252950,Rocket League,March 2019,"31,435.9",-405.1,-1.27%,"61,242"
252950,Rocket League,February 2019,"31,841.0","-2,479.9",-7.23%,"62,023"
252950,Rocket League,January 2019,"34,320.9",-994.6,-2.82%,"64,262"
252950,Rocket League,December 2018,"35,315.5","+2,456.5",+7.48%,"67,952"
252950,Rocket League,November 2018,"32,859.0","-1,855.3",-5.34%,"63,278"
252950,Rocket League,October 2018,"34,714.2","-1,176.0",-3.28%,"67,221"
252950,Rocket League,September 2018,"35,890.2","+5,083.2",+16.50%,"75,882"
252950,Rocket League,August 2018,"30,807.0","-5,816.5",-15.88%,"55,817"
252950,Rocket League,July 2018,"36,623.5","+4,556.2",+14.21%,"82,303"
252950,Rocket League,June 2018,"32,067.3","+4,257.4",+15.31%,"64,307"
252950,Rocket League,May 2018,"27,809.9","-2,404.9",-7.96%,"66,081"
252950,Rocket League,April 2018,"30,214.8",-985.3,-3.16%,"60,632"
252950,Rocket League,March 2018,"31,200.1","-1,228.0",-3.79%,"63,578"
252950,Rocket League,February 2018,"32,428.1",-155.0,-0.48%,"62,492"
252950,Rocket League,January 2018,"32,583.1","-3,400.8",-9.45%,"60,535"
252950,Rocket League,December 2017,"35,983.9","+5,196.0",+16.88%,"65,275"
252950,Rocket League,November 2017,"30,788.0","-5,461.9",-15.07%,"60,120"
252950,Rocket League,October 2017,"36,249.8","+4,934.4",+15.76%,"73,684"
252950,Rocket League,September 2017,"31,315.4","+1,027.8",+3.39%,"70,230"
252950,Rocket League,August 2017,"30,287.7","-4,717.9",-13.48%,"52,612"
252950,Rocket League,July 2017,"35,005.6","+2,343.9",+7.18%,"68,232"
252950,Rocket League,June 2017,"32,661.8",-612.2,-1.84%,"64,075"
252950,Rocket League,May 2017,"33,273.9","-1,409.3",-4.06%,"82,254"
252950,Rocket League,April 2017,"34,683.2",+919.5,+2.72%,"65,384"
252950,Rocket League,March 2017,"33,763.7",+498.4,+1.50%,"74,330"
252950,Rocket League,February 2017,"33,265.3","-1,967.6",-5.58%,"61,648"
252950,Rocket League,January 2017,"35,232.8",+45.0,+0.13%,"69,669"
252950,Rocket League,December 2016,"35,187.9","+5,956.8",+20.38%,"70,352"
252950,Rocket League,November 2016,"29,231.0","-2,543.2",-8.00%,"55,526"
252950,Rocket League,October 2016,"31,774.3",-914.9,-2.80%,"59,526"
252950,Rocket League,September 2016,"32,689.2","+5,132.9",+18.63%,"79,304"
252950,Rocket League,August 2016,"27,556.3","-1,891.6",-6.42%,"48,136"
252950,Rocket League,July 2016,"29,447.9","+3,327.1",+12.74%,"58,676"
252950,Rocket League,June 2016,"26,120.8",+579.5,+2.27%,"55,029"
252950,Rocket League,May 2016,"25,541.3","-3,658.0",-12.53%,"58,210"
252950,Rocket League,April 2016,"29,199.3","+4,656.5",+18.97%,"102,684"
252950,Rocket League,March 2016,"24,542.8","-1,156.2",-4.50%,"45,882"
252950,Rocket League,February 2016,"25,699.0","+1,511.4",+6.25%,"50,359"
252950,Rocket League,January 2016,"24,187.6","+3,790.2",+18.58%,"46,114"
252950,Rocket League,December 2015,"20,397.4","+4,121.0",+25.32%,"44,875"
252950,Rocket League,November 2015,"16,276.4",-432.9,-2.59%,"37,175"
252950,Rocket League,October 2015,"16,709.3",-730.6,-4.19%,"32,204"
252950,Rocket League,September 2015,"17,439.9","-1,704.5",-8.90%,"34,391"
252950,Rocket League,August 2015,"19,144.3","+8,354.7",+77.43%,"35,686"
252950,Rocket League,July 2015,"10,789.6","+10,787.7",+561551.27%,"29,027"
252950,Rocket League,June 2015,1.9,-,-,25
1196590,Resident Evil Village,Last 30 Days,"3,133.9","-1,037.5",-24.87%,"6,636"
1196590,Resident Evil Village,April 2026,"4,171.4",-934.1,-18.30%,"8,640"
1196590,Resident Evil Village,March 2026,"5,105.5","+1,214.9",+31.23%,"10,246"
1196590,Resident Evil Village,February 2026,"3,890.6","+1,428.5",+58.02%,"7,932"
1196590,Resident Evil Village,January 2026,"2,462.1",+508.9,+26.06%,"3,845"
1196590,Resident Evil Village,December 2025,"1,953.2",+90.4,+4.85%,"3,629"
1196590,Resident Evil Village,November 2025,"1,862.8",+310.4,+20.00%,"3,493"
1196590,Resident Evil Village,October 2025,"1,552.4",+50.0,+3.33%,"3,402"
1196590,Resident Evil Village,September 2025,"1,502.4",-449.0,-23.01%,"3,509"
1196590,Resident Evil Village,August 2025,"1,951.4",-169.0,-7.97%,"4,509"
1196590,Resident Evil Village,July 2025,"2,120.4","-1,363.1",-39.13%,"4,119"
1196590,Resident Evil Village,June 2025,"3,483.5","+2,354.0",+208.43%,"7,765"
1196590,Resident Evil Village,May 2025,"1,129.4",+153.1,+15.69%,"2,457"
1196590,Resident Evil Village,April 2025,976.3,-136.0,-12.23%,"2,089"
1196590,Resident Evil Village,March 2025,"1,112.3",-87.0,-7.26%,"2,309"
1196590,Resident Evil Village,February 2025,"1,199.3",+62.8,+5.53%,"2,208"
1196590,Resident Evil Village,January 2025,"1,136.5",-53.1,-4.47%,"1,901"
1196590,Resident Evil Village,December 2024,"1,189.7",-46.0,-3.72%,"1,984"
1196590,Resident Evil Village,November 2024,"1,235.7",+207.9,+20.23%,"2,442"
1196590,Resident Evil Village,October 2024,"1,027.7",+51.7,+5.30%,"1,809"
1196590,Resident Evil Village,September 2024,976.0,-38.1,-3.76%,"2,171"
1196590,Resident Evil Village,August 2024,"1,014.1",-163.7,-13.90%,"2,060"
1196590,Resident Evil Village,July 2024,"1,177.9",-77.4,-6.17%,"2,039"
1196590,Resident Evil Village,June 2024,"1,255.3",+258.2,+25.90%,"2,509"
1196590,Resident Evil Village,May 2024,997.1,-179.8,-15.28%,"2,129"
1196590,Resident Evil Village,April 2024,"1,176.9",-367.6,-23.80%,"2,579"
1196590,Resident Evil Village,March 2024,"1,544.4",+529.0,+52.09%,"3,131"
1196590,Resident Evil Village,February 2024,"1,015.5",-232.5,-18.63%,"1,948"
1196590,Resident Evil Village,January 2024,"1,247.9",-157.4,-11.20%,"2,155"
1196590,Resident Evil Village,December 2023,"1,405.3",-81.0,-5.45%,"2,346"
1196590,Resident Evil Village,November 2023,"1,486.4",+536.2,+56.43%,"3,425"
1196590,Resident Evil Village,October 2023,950.2,+144.9,+17.99%,"3,090"
1196590,Resident Evil Village,September 2023,805.3,-45.5,-5.35%,"1,717"
1196590,Resident Evil Village,August 2023,850.8,-170.4,-16.68%,"1,618"
1196590,Resident Evil Village,July 2023,"1,021.2",+60.0,+6.25%,"1,856"
1196590,Resident Evil Village,June 2023,961.1,-286.6,-22.97%,"1,809"
1196590,Resident Evil Village,May 2023,"1,247.7",-407.2,-24.61%,"3,029"
1196590,Resident Evil Village,April 2023,"1,654.9",-243.0,-12.80%,"3,181"
1196590,Resident Evil Village,March 2023,"1,897.9",+845.7,+80.37%,"4,024"
1196590,Resident Evil Village,February 2023,"1,052.2",-512.1,-32.74%,"2,050"
1196590,Resident Evil Village,January 2023,"1,564.4",-73.8,-4.50%,"2,710"
1196590,Resident Evil Village,December 2022,"1,638.2",-874.9,-34.81%,"3,161"
1196590,Resident Evil Village,November 2022,"2,513.1",+538.8,+27.29%,"7,872"
1196590,Resident Evil Village,October 2022,"1,974.2","+1,080.5",+120.89%,"14,273"
1196590,Resident Evil Village,September 2022,893.8,+36.5,+4.26%,"1,850"
1196590,Resident Evil Village,August 2022,857.2,-290.8,-25.33%,"1,379"
1196590,Resident Evil Village,July 2022,"1,148.1",-300.0,-20.72%,"1,980"
1196590,Resident Evil Village,June 2022,"1,448.0",+441.8,+43.90%,"2,684"
1196590,Resident Evil Village,May 2022,"1,006.3",+50.7,+5.31%,"2,449"
1196590,Resident Evil Village,April 2022,955.6,-157.9,-14.18%,"2,219"
1196590,Resident Evil Village,March 2022,"1,113.5",-258.1,-18.82%,"2,732"
1196590,Resident Evil Village,February 2022,"1,371.5",-342.6,-19.99%,"2,937"
1196590,Resident Evil Village,January 2022,"1,714.1",-1.6,-0.10%,"3,398"
1196590,Resident Evil Village,December 2021,"1,715.7",+224.9,+15.08%,"3,053"
1196590,Resident Evil Village,November 2021,"1,490.8",+275.5,+22.67%,"3,601"
1196590,Resident Evil Village,October 2021,"1,215.3",+343.2,+39.35%,"3,549"
1196590,Resident Evil Village,September 2021,872.1,-362.6,-29.37%,"1,524"
1196590,Resident Evil Village,August 2021,"1,234.7",-554.3,-30.98%,"2,218"
1196590,Resident Evil Village,July 2021,"1,789.0","-2,612.1",-59.35%,"3,334"
1196590,Resident Evil Village,June 2021,"4,401.1","-26,093.8",-85.57%,"9,699"
1196590,Resident Evil Village,May 2021,"30,494.9",-,-,"106,631"
